"TAXON_NAME_ID","SCIENTIFIC_NAME","AUTHOR_TEXT"
42356,"Odostomia (Miralda) havanensis","Pilsbry & Aguayo, 1933"
42358,"Odostomia helga","Dall & Bartsch, 1909"
42359,"Turbonilla (Strioturbonilla) hemphilli","Bush, 1899"
41737,"Tonicia sueziensis","(Reeve, 1847)"
41738,"Tonicia swainsoni","(Sowerby, 1832)"
41739,"Tonicia truncata","(Sowerby, 1841)"
41740,"Hemiarthrum setulosum","Carpenter in Dall, 1876"
41741,"Chiton exopdantus","Bednall, 1897"
41761,"Tricula wudjensis","Davis et al., 1986"
41762,"Chiton granoradiatus","Leloup, 1937"
40350,"Achatinella porphyrea","Newcomb, 1854"
40351,"Achatinella dubia","Newcomb, 1853"
40352,"Achatinella ovata","Newcomb"
42360,"Anachis semiplicata","(Stearns, 1873)"
42361,"Nitidella ocellata","Gmelin, 1791"
42363,"Aesopus spiculum","(Duclos ""in"" Chenu, 1846)"
42364,"Indomitrella kilburni","Drivas & Jay, 1990"
42365,"Mitrella venulata","(Sowerby, 1894)"
42379,"Peristichia toreta","Dall, 1889"
42380,"Turbonilla torquata","(Gould, 1853)"
42381,"Emplica ionida","(Duclos, 1840)"
42382,"Columbella major","Sowerby, 1832"
42384,"Anachis succinea","(Hervier, 1899)"
41763,"Bankia bagidaensis","Roch, 1929"
41764,"Chiton viridulus","Couthouy MS, Gould, 1846"
41765,"Chiton fulminatus","Couthouy, 1839"
41768,"Chiton marmoreus coeruleus","Winkley, 1894"
42403,"Chrysallida paupercula","(C. B. Adams, 1852)"
42404,"Chrysallida pellucida","(Dillwyn, 1817)"
42405,"Odostomia trifida","(Totten, 1834)"
42406,"Turbonilla (Pyrgiscus) interrupta","(Totten, 1835)"
42407,"Odostomia irafca","Bartsch, 1915"
42408,"Turbonilla jeffreysii","(Jeffreys, 1848)"
42409,"Zafra morini","(Viader, 1938)"
41742,"Chiton venusta","Hull, 1923"
41743,"Clypeosectus delectus","McLean, 1989"
41744,"Temnocinclis euripes","McLean, 1989"
41745,"Clypeosectus curvus","McLean, 1989"
41746,"Chiton salihafui","Bullock, 1972"
42416,"Zafra troglodytes","(Souverbie, 1866)"
42417,"Zafrona burnupi","(E.A. Smith, 1902)"
42418,"Mitrella choava","(Reeve, 1859)"
42419,"Mitrella essingtonensis","Reeve, 1858"
42420,"Mitrella rorida","(Reeve, 1859)"
338438,"Bradybaena (Acusta) gainesi gudeana",""
38222,"Unio bardianus","Lea, 1857"
38223,"Lampsilis teres","Rafinesque,"
38224,"Anodonta cafaracta","Say, 1817"
38225,"Latirus polygonus","(Gmelin, 1791)"
38226,"Lambis crocata","(Link, 1807)"
38227,"Strombus decorus","(Roeding, 1798)"
38228,"Conus","Linnaeus, 1758"
38242,"Armenica (Sprathia) blissi","(Buettger, 1899)"
38243,"Galeata antiochica","(Schutt, 1993)"
38244,"Albinaria ietswaarti","Gittenberger, 1992"
38245,"Imparietula ridvani","Schutt, 1995"
38246,"Zebrina (Ramusculus) mienisi","Gittenberger, 1986"
38247,"Albinaria forbesiana inauris","(Boettger, 1869)"
175953,"Achatinella dimorpha albescens","Gulick"
175954,"Helix subulatorum","Bens."
175955,"Phasis rivularis","rauss"
175956,"Eulota zoroaster",""
50117,"Lima annulata","Lam."
50118,"Drupa cariosa","Wood"
79240,"Unio reerianus","Lea"
79241,"Unio showalteri","Lea"
79242,"Unio texasensis","Lea"
79243,"Unio troostensis","Lea"
43596,"Kurtzia arteaga","(Dall & Bartsch, 1910)"
48648,"Helicarion planospirus","(Pfeiffer, 1853) "
50799,"Amblema costata","Rafinesque, 1820"
175317,"Siphonaria stellata","Blainville"
175318,"Patella variabilis fasciolata","Tomlin"
175319,"Lampsilis purpuriatus","Say"
175320,"Lampsilis soledadensis","Cr. & Fish."
175322,"Chama ferruginea","Reeve"
204915,"Avicula squamosa","Phill."
204918,"Avicula N.so,",""
338442,"Cypraea owenii wasta","(Schilder, F.A. & M. Schilder, 1938)"
204920,"Monopteria gibbosa","M. and W."
204921,"Avicula benedeniana","DeKon."
204922,"Pteronites angustatus",""
204924,"Anthracosia",""
195139,"Lioceras plicatellum",""
195143,"Leioceras plicatellum","(S. Buckman, 1899)"
195145,"Lioceras subcostosum",""
195147,"Leioceras subcostosum","(S. Buckman, 1899)"
195150,"Leioceras substriatum",""
178697,"Cyclostoma redfieldianum","C. B. Adams"
178698,"Rhysoplax greenwoodi","Gray"
178699,"Pholadidae ovoidea",""
178700,"Charopa chrysangeia","Webster"
178702,"Adamsiella variabilis concentrica","Pfr."
202082,"Hippurites radiosus",""
175324,"Nacella triangularis","Hds"
175325,"Scurria tenera","(Adams, C. B.)"
175326,"Obliquaria nodulata","(Rafinesque, 1820)"
175327,"Muricapsis ostrarum",""
175328,"Chondsopoma canlscens","Pfr"
175329,"Entudosa linlifesa tsonsitosia","Tosse"
175330,"Entudosa linlifesa","(Mke)"
204935,"Anthracosia acuta","Sow."
202797,"Pterinea ""bifida""",""
202798,"Megalodon curvatus","Krantz"
202800,"Posidonomya meyeri dorpana",""
195153,"Lioceras thompsoni",""
195157,"Leioceras thompsoni","(S. Buckman, 1899)"
195159,"Lioceras uncinatum",""
195163,"Leioceras uncinatum","(S. Buckman, 1899)"
178703,"Satirus",""
178704,"Pupa tenuidens",""
178705,"Proserpina pulchra",""
178706,"Bulimus monodon",""
178707,"Hubendickia cylindrica","Brandt"
178708,"Hubendickia gochenouri","Brandt"
178709,"Hubendickia schlickumi","Brandt"
202087,"Belemnites laevigatus",""
202088,"Belemnites laevigatuz","Z."
202093,"Pleuroceras spinatum",""
202094,"Amaltheus spinatus","Hyatt"
202095,"Prodactylioceras davoei",""
175331,"Pleurobema cordatum complex","C. S. Rafinesque, 1920"
175332,"Fusconaia flava undulata","Barnes"
175333,"Parmacella testacella","Gld."
175334,"Clenchiella sentaniensis","Jut"
175336,"Dysnomia florentina walkeri","Lea"
202812,"Pecten lineatus","Goldf."
202821,"Avicula transversa?","Sow."
202845,"Isocardia caleata",""
202848,"Pterinea costata","Goldfuss"
202854,"Pterinea fasciculata","Goldfuss"
178710,"Bulimus hortensis",""
178712,"Cyclostoma decussatulum",""
178713,"Pachyrelya rotunda","Powell"
178714,"Turritella ohiparana","Powell"
178715,"Lissarca pileopsis","Powell"
178716,"Adamsiella mutata",""
202096,"Deroceras davoei","Hyatt"
202097,"Grammoceras thousarsense",""
202098,"Dactylioceras tennicostatum",""
202099,"Haugia variabilis",""
202101,"Liparoceras bechei","Hyatt"
202103,"Dumortieria levesquei","Haug."
175338,"Parmacella calyculata","Sowb."
204955,"Pectin soerbyi","M'Coy"
196223,"Platygraphoceras carbatinum",""
178717,"Adamsiella mutatum",""
178718,"Jullienia rolfbrandti","Temcharoen"
178720,"Gangetia tigertti","Brandt"
178721,"Gangetia hubendicki","Brandt"
179623,"Bela pyramidalis","G.O. Sars"
202108,"Oxytropidoceras",""
202113,"Gomphoceras amphora","Barrande"
171448,"Clausilia pagana var. elongata","A. Schm"
171449,"Clausilia paula","Mab"
171450,"Clausilia penchinati","Brgt"
171452,"Clausilia piceata","Zgl"
171453,"Clausilia plicata var. transsylvanica","Drap."
171454,"Cochlostyla ticaonica","Fer."
202667,"Platyceras",""
202668,"Rayonnoceras vaughaniamum",""
202669,"Rayonnoceras cf. vaughanianum","(Ginty)"
202674,"Phragmoceras nestor",""
202675,"Phragmoceras imbricatum",""
202676,"Phragmoceras imbricatum (labiosum?)","Barrande"
171473,"Pupa (Vertigo) gouldii","Binney"
179639,"Acanthochiton hassleri",""
179640,"Tonicia elegans","Bartsch"
179641,"Stenoplax alatus",""
179643,"Lepidopleurus adamsii",""
179645,"Eurhomalea",""
179646,"Hydrorissoia (Pachydrobiella) auriformis","Brandt"
198271,"Nucula formicata","Gf."
171437,"Clausilia meschendoerferi","Bielz"
171438,"Succinea mooresiana","Lea"
171439,"Clausilia canescens var. glabriuscula","Rssm"
171440,"Succinea hawkinsii",""
171441,"Succinea muttaliana",""
171467,"Clausilia sulcosa","Z."
171468,"Clausilia sulcosa var. atractoides","str"
171469,"Clausilia sulcosa var. discolor","otr"
171470,"Clausilia syracusana","Phil"
171471,"Clausilia tumida var. minor","Schm"
171472,"Clausilia turgida var. elongata","Rssm"
204966,"Pectin elongatus","M'Coy"
204967,"Avicula laevigata","DeKon."
204968,"Avicula n.sp.",""
204970,"Pectin sowerbyi","McCoy"
204972,"Pectin concentricostriatus","M'Coy"
179624,"Bullia pustulosa","Sowerby"
171455,"Clausilia rugicollis var. maxima","A. Schm"
171456,"Clausilia saturna","Zgl"
171457,"Clausilia saxicola","Parr"
171458,"Clausilia semirugata","Zgl"
171459,"Clausilia sebenicensis","Vid"
171460,"Clausilia solida","Drap."
202678,"Cenoceras aratus",""
202680,"Nautilus aratus","Schlotheim"
202681,"Cenoceras biangulatus",""
202682,"Cenoceras excavatus",""
202683,"Nautilus exaratus","Sowerby"
202684,"Cenoceras inornatus",""
202685,"Cenoceras inornatum",""
202692,"Euomphalus latus","Hall"
179626,"Ischnoplax pectinatus","Sowerby, 1832"
179627,"Ischnoplax striolatus",""
179628,"Trachydermon cinereus",""
179630,"Chiton siculus",""
202119,"Protophragmoceras",""
171474,"Pupa (Vertigo) ovata","Say"
171475,"Clausilia gaspiciensis","Pfr"
172138,"Cyclophorus palawanensis","Sm."
172139,"Cyclophorus lingulatus semperi","ob."
172140,"Helicomorpha quadrasi","Mllf."
179647,"Hydrorissoia (Pachydrobiella) undulata","Brandt"
179648,"Adrana electa","(Adams, A., 1846)"
179649,"Hydrorissoia zilchi","Brandt"
179653,"Ostrea puelchana","Pilsbry, 1897"
179654,"Pyramidula alternata mordax","Shutt."
171443,"Pupa (Isthmia) simplex","Gould"
171444,"Pupa (Isthmia) ventricosa","Morse"
171445,"Clausilia munda","Rssm"
171446,"Clausilia orthostoma var. filiformis","Parr"
171447,"Clausilia pagana","Zgl"
171451,"Clausilia perenilis","Bourg"
454539,"Strombus thersites","Swainson, 1823"
203698,"Haplophrentis reesei",""
203704,"Aviculopecten pellucidus","M.&W."
203713,"Protokionoceras loricatum",""
172141,"Pteropurpura uncinaria","(Lamarck, 1822)"
172142,"Cyathopoma pyramidatum","Mllf."
172143,"Manglia cerinella","Dall"
172144,"Cyathopoma tuttitum","Mllf."
172145,"Anachis iontha","Rav."
204978,"Pectin elliptieus","Phill"
179634,"Ischnochiton disparoides",""
179636,"Tonicia fulva",""
179638,"Placiphorella oclata",""
202136,"Hercynella bohemica",""
198268,"Nucula fomica",""
171461,"Clausilia stentzi","Rssm"
171462,"Clausilia straminicollis var. minor","Parr"
171463,"Clausilia strigillata","Mhlfld"
171464,"Clausilia strobeli","Porro"
171465,"Clausilia styriaca","Schm"
171466,"Clausilia succineata var. tenuis","Bruss"
138450,"Diceras","Reverdin, 1917"
179655,"Poromya cymata","Dall, 1890"
179656,"Pyramidula balmei","P.&M."
179658,"Limaria hians","(Gmelin, 1791)"
179659,"Limaria hemphilli","Hertle & Strong"
188758,"Meekoceras gracilitatus","White, 1879"
175304,"Corbicula moreletiana petiti","Clessin"
175305,"Eulima elegantissima","Folin"
175306,"Eulima gibba","Folin"
175307,"Eulima opalina",""
175308,"Meganipha rhecta","Thompson"
175309,"Planosbis caribaeus","Orb."
175310,"Physa poniliba","Cour."
175311,"Pleusodonte masginella","Gmel"
175312,"Pusocoptis mellita","Gosse"
175314,"Usocoptis ovildoiana","Osb."
175315,"Usocoptis philippiana vespesalis","Gosse"
204894,"Avicula recta?","M'Coy"
204900,"Avicula lumulata","Phill."
204906,"Avicula lumilata","Phill."
204907,"Avicula recta","M'Coy"
204908,"Avicula verneuili","M'Coy."
195137,"Leioceras plectile","(S. Buckman, 1899)"
178691,"Cyclostoma album",""
178692,"Cyclostoma wilkinsonii",""
175297,"Corbicula messageri","Bavay & Dautz"
175298,"Submarginula depressa","(Gmelin, 1791)"
175299,"Patella pectinatus","(Gmelin, 1791)"
175300,"Patella vulgata depressa","Linnaeus, 1758"
175301,"Quadrula nodiferus","Conrad"
175303,"Patella flexuosa optima","Pilsbry"
202777,"Sanguinolaria gibbosa","Goldfuss"
202783,"Sanguinolites sulcatus","Goldfuss"
202784,"Isocardia securiformis",""
202794,"Anatina prisca","Goldfuss"
212804,"Arca n.sp.","3"
212809,"Arca semicostata","M'Coy"
212823,"Arca M'Coyana","DeKon."
178684,"Unio (Obovaria) jacksonianus",""
178685,"Jullienia crooki","Brandt"
178686,"Jullienia nodulosa","Poirier"
178687,"Jullienia prasongi","Brandt"
178688,"Colobostylus jayanus var. rufilabre",""
178690,"Gyraulus siamensis","Martens"
178693,"Cyclostoma concentricum",""
178694,"Cyclostoma shepardianum",""
178695,"Cyclostoma tenuistriatum",""
178696,"Cyclostoma yallahense",""
178681,"Cyclostoma blandianum",""
178682,"Hubendickia crooki","Brandt"
178683,"Fusconaia cuneolis",""
173957,"Ostrea puelchara","d'Orb"
173980,"Amphidomus chloris","Lam"
175294,"Chione (Lirophora) paphia","(Linnaeus, 1767)"
175295,"Petricola (Petricola) lapicida","(Gmelin, 1791)"
175296,"Corbicula malaceensis","Desh"
171547,"Oliva vidua aurata","(Roding, 1798)"
171548,"Oliva xenos","Petuch and Sargent, 1986"
171549,"Clausilia turgidula","Wald"
171550,"Clausilia umbilicata","Bttg"
171551,"Clausilia unbigena","B"
171552,"Clausilia vetusta var. festiva","str"
191679,"Petaloconchus sculpturatus sculpturatus",""
202753,"Megalodon carinatus","Goldfuss"
202760,"Megalodon culcullatus",""
202771,"Protophragmoceras forte",""
202774,"Orthonota carinata cf.",""
179986,"Turritella costata",""
179987,"Vermetus glomeratus",""
179988,"Vermetus panamensis",""
179989,"Nassarius deshayesi","Drovet"
179993,"Arene adusta","McLean"
179994,"Fissurella (Cremides) deroyae","McLean"
180004,"Physa heterostopha",""
172241,"Turbonilla (Strioturbonilla) interrupta","(Totten, 1835)"
172242,"Murex cingulata","(Linnaeus, 1758)"
172243,"Oleacina arcuata","Pfr"
172244,"Leptopoma vitreum pruinosa","Mllf."
172245,"Pterynotus alatus","(Roding, 1798)"
172246,"Planorbis megasoma",""
180019,"Zizyphinus",""
180029,"Trichotropis bonalis",""
180997,"Bornia sebetia","(Costa, O. G., 1829)"
181094,"Theodoxus ovaleniensis","(Lesson, 1831)"
181091,"Lunatia grossularia","(Marche-Marchad, 1957"
180538,"Obeliscus hendersonni",""
177590,"Cylindrella cumingi","Pfr"
177591,"Cyclostoma crassum",""
177592,"Helicina neritella angulata","Lam."
172250,"Oleacina venusta","Pfr"
172248,"Oleacina ligata","Adams"
172249,"Oleacina jamaicensis","Pfr"
172251,"Acroloxus filosus","Conrad"
172252,"Oleacina griffithsi","Ads"
172253,"Oleacina parallela","Binney, W.G."
181092,"Anachis rugosula","(Sowerby, 1844)"
181093,"Strombina pumilio","(Reeve, 1859)"
181095,"Bathyarca grenophia","(Olivi, 1792)"
181096,"Crenella pellucida","(Olivi, 1792)"
181098,"Anisocycla",""
181099,"Clathrella clathratum","(Philippi, 1844)"
181100,"Cantharus viveratus","Duelos"
177593,"Pseudonenia penangensis","Stoliczka"
177595,"Helicorbis umbilicalus","Benson"
177599,"Cyclostoma mirandum",""
177600,"Cyclostoma newcombianum",""
172254,"Helicina dichroa siquijorica","Mllf."
172255,"Helicina siquijorica","Mllf."
172256,"Strophia agrestinum",""
172257,"Planorbis regularis",""
172258,"Cerion copia",""
172259,"Chicoreus nobilis","Shikama, 1977"
181101,"Purpura patula pensa","Gould, 1853"
181102,"Colus latericeus","Moller, 1842"
181104,"Fusus crassiplicatus",""
181105,"Murex dilectus","Adams, A."
181106,"Marginella amigdala",""
181107,"Nuculoma aegensis","(Philippi, 1844)"
177601,"Cyclostoma papyraceum",""
177603,"Cyclostoma campbelli",""
177604,"Cyclostoma pulchrius",""
177605,"Cyclostoma pauperatum",""
177606,"Diadora elizabethae","Smith"
177607,"Macroschisma tasmanica","Sowerby"
181124,"Dentalium vulgare","Da Costa, 1778"
181125,"Nucula hanleyi","(Spengler, 1793)"
181126,"Mitra nigra","(Linnaeus, 1758)"
177625,"Patella variabilis polygranma","r."
177626,"Acmaea scabilirata","Angas"
177627,"Notoacmaea fuscoviridus","Teremachi"
177628,"Patella sanginans","Reeve"
177629,"Helcion dunkori","rauss"
177630,"Cyclostoma gutierrezi","Gundlach, 1858"
230552,"Cardium discors","Lamk."
230583,"Panopea (Mio) liasina","Schubler"
230584,"Panopea unionidas",""
230585,"Pleuromya unionidas","Rozoner"
230593,"Panopea zietinii","d'Orb"
230597,"Pholadomya lunulata","Ag."
172260,"Megalostoma guatemalensis","Pfr"
172261,"Cyclophorus woodianus expansilabris","Mllf."
172262,"Helicina acuta minor","Mllf."
172263,"Oleacina monilifera",""
172264,"Oleacina leucozonias",""
172265,"Oleacina dominicensis",""
181108,"Setia","H. and A. Adams, 1852"
181109,"Chrysallida emaciata","(Brusina, 1866)"
200106,"Crenipecten amplus","Hall"
200108,"Nuculites oblongatus","Conrad"
200109,"Nuculites triqueter","Conrad"
200111,"Nucula lamellata","Hall"
200112,"Nucula lirata","Conrad"
200113,"Nucula corbuliformis","Hall."
170818,"Helix (Thelidomus) provisoria","Pfr."
170819,"Helix (Plagioptycha) monodonta","Lea"
170820,"Helix (Hemitrochus) troscheli","Pfr"
170821,"Helix (Hemitrochus) varians",""
200794,"Kionoceras fragile",""
200795,"Kionoceras neptunicum",""
200797,"Kionoceras sericatum",""
200798,"Michelinoceras currens",""
200799,"Michelinoceras evanescens",""
200800,"Michelinoceras panderi",""
200801,"Michelinoceras rigescens",""
181110,"Odostomia striolata","Forbes and Hanley, 1850"
181111,"Pseudosimnia adriatica","(Sowerby, 1828)"
181112,"Neosimnia spelta","(Linnaeus, 1758)"
181113,"Calliostoma bullara","Garard, 1961"
177608,"Clavatula kraussi","Smith"
177609,"Clavatula confusa","Smith"
177610,"Clathrodrillia ostrearum","Stearns"
177611,"Marginella duleis","Smith"
177612,"Bulimus (Melaniella) pichardi","Arango, 1862"
177613,"Helix nigritella","Pfr. 1847"
230417,"Pecten disaformis",""
230418,"Pecten hicklii",""
230434,"Plicatula spicosa",""
230435,"Plicatula spinosa",""
230469,"Cytherea comis","Lea."
230470,"Venus erycina","Brocchi"
230487,"Cardium subserrigerum","d""Arg"
199640,"Mandaloceras",""
199642,"Orthoceras concreetum","Barrande"
199643,"Paracymatoceras texanum",""
199644,"Paracymatoceras",""
209916,"Pectin depilis","M'Coy"
209918,"Cardiomorpha missouriensis","Shum."
181127,"Perforatella incarnata","(Muller, 1774)"
181128,"Xeroplexa",""
181130,"Trochoida elegans","(Draparnaud, 1801)"
181131,"Xeroplexa barcinensis pallaresica","(Fagot, 1886)"
177631,"Cyclostoma dilatatum","Gundlach, 1858"
177632,"Choanopoma pufre","Gundlach, 1858"
177633,"Choanopoma dandinote","Gundlach, 1858"
177634,"Cyclostoma luridum","Gundlach"
177635,"Cyclostoma pfeifferianum","Poey, 1854"
177636,"Cyclope kraussianum","Dunker, 1846"
230612,"Cytherea erycinoides","Bart."
230613,"Cytherea suberycinoides",""
230614,"Venus veluta","Bast."
172266,"Oleacina profinqua","Ads"
172267,"Oleacina vicina","Ads"
172268,"Oleacina ricina","Adams"
172269,"Planorbis alexandrinus","Ehrenb"
230279,"Exogyra brumbiltrana",""
230649,"Pecten ofercularus","Sow."
199622,"Paracenoceras hexagonus?",""
199623,"Paracenoceras",""
199624,"Nautilus freieslebeni","Geinitz"
200115,"Nucula bellistriata","Conrad"
200116,"Nucula randalli","Hall."
200117,"Nucula varicosa","Hall."
200118,"Leda rostellata","Conrad"
200119,"Leda diversa","Hall"
200120,"Edmondia philipi","Hall"
200121,"Edmondia subovata","Hall"
200122,"Edmondia tumidula","Hall"
200124,"Grammysia arcuata","Conrad"
192695,"Orthoceras arcuoliratum",""
192699,"Spyroceras crocus",""
192703,"Kionoceras fililineatum",""
192709,"Actinoceras abnorme","Hall"
192710,"Poterioceras fusiforme",""
192711,"Amphicyrtoceras orcas","(Hall, 1862)"
172822,"Callipara ponsonbyi","(Smith, 1901)"
172823,"Cerion martimum sublaevigatum","Pfr."
172826,"Vermetus decussatus",""
172827,"Vermetus electus","Dall"
172828,"Streptostyla",""
181114,"Calliostoma virescens","Renieri in Coen, 1933"
181115,"Similipecten similis","Linne"
181117,"Chlamys flexosus","Brown"
181118,"Nuculoma aegeensis","Forbes, 1844"
181119,"Alvania pseudocingulata","(Nordsieck, F., 1972)"
177614,"Pseudobalea lata","""Gundlach"" Pilsbry, 1906"
177615,"Cyclostoma latum","Gundlach, 1858"
177616,"Cyclostoma marginalba","Gundlach, 1859"
177617,"Cyclostoma toveatum","Gundlach, 1863"
177622,"Cypraea maculitera","Schilder 1932"
177624,"Lucapina scutellum",""
172820,"Eulota fodiens","Pfr."
172821,"Evato maugeriae","Gray"
200134,"Nucula lineolata","Hall."
200136,"Modiolopsis",""
200139,"Modiolopsis concentricus","H."
200140,"Microdon bellistriata",""
189410,"Asteroceras obtusum","(Sowerby)"
189412,"Asteroceras stellare","(Sowerby, 1815)"
189414,"Asteroceras turneri","(Sowerby)"
230494,"Cardium cingulatum","Gf."
230490,"Cardium multicostatum","Broc."
230493,"Cardium hiaus","Brocchi"
230496,"Cardium laticostatum","Mayer"
230545,"Cardium discrepans","Bast."
230548,"Cardita avicularia","Lam."
230549,"Cardium sulcatum oblongum","Poli."
200100,"Paleoneilo maxima","Conrad"
200101,"Paleoneilo brevia","Hall"
200102,"Goniophora rugosa","Conrad"
200103,"Goniophora truncata","Hall."
200105,"Crenipecten crenulatus","Hall"
177637,"Nassarius capense","Dunker, 1846"
178678,"Cyclostoma fuscolineatum",""
178679,"Cyclostoma hillianum",""
172829,"Distorsio reticularis","(linnaeus, 1758)"
170817,"Conus marinoreus","L."
178680,"Cyclostoma ignilabra",""
199627,"Metacoceras cavatiformis",""
199630,"Ormoceras steinigeri",""
199631,"Deiroceras evisceratum",""
199633,"Ormoceras richteri?",""
199634,"Ormoceras egregium",""
199636,"Ormoceras vertebratum","Hall"
199637,"Polygrammoceras",""
200125,"Grammysia undata","Hall."
200126,"Grammysia obsoleta","Hall"
200127,"Grammysia circularis","Hall"
213687,"Rhombopteria mira","(Barrande, 1881)"
197404,"Aptychus laevis","v. Meyer"
200793,"Kionoceras doricum",""
230309,"Cytherea semisulcata",""
230328,"Venus brognasti","Rôm."
230375,"Cytherea albania","Con."
230380,"Venus texta",""
230412,"Pecten solra","Desh."
230413,"Pecten arcuatus",""
230416,"Pecten cimatus",""
181120,"Pusillina philippi","(Aradas and Maggiore, 1841)"
